课程名称	课程时间	课程目标	课程价格	课程配额	课程链接	教师名称	教师链接
高三历史春季系统班（周日09:00）	3月3日-6月2日 · 09:00-11:00	适合高三 | 全国地区通用	499	8人报名  限报2000人	https://www.yuanfudao.com/lessons/3101750.html	王萌	https://www.yuanfudao.com/teachers/65278848/lesson?lessonId=3101750
【猿书房】从《人间词话》学诗词赏析（下）	高三 · 2月15日-3月5日 · 55分钟/次 · 5次课	适合高三 | 全国地区通用	15	190人报名	https://www.yuanfudao.com/lessons/3098244.html	刘薇 赵占坤	https://www.yuanfudao.com/teachers/84707930/lesson?lessonId=3098244
【目标一本班】高一生物春季系统班（周六18:30）	3月2日-6月22日 · 18:30-20:55	适合高一 | 全国地区通用	799	83人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080060.html	李安德	https://www.yuanfudao.com/teachers/50170093/lesson?lessonId=3080060
四年级猿编程L1系统班 第10期（周四晚）	2月21日-5月23日	适合四年级 | 全国地区通用	1999	8人报名	https://www.yuanfudao.com/lessons/3088714.html	崔丹阳	https://www.yuanfudao.com/teachers/147590008/lesson?lessonId=3088714
【目标清北班】高三文综春季系统班（周六14:00）	3月2日-6月1日 · 14:00-16:00	适合高三 | 全国地区通用	499	322人报名  限报2000人	https://www.yuanfudao.com/lessons/3079872.html	温卿 李美伊 刘佳彬	https://www.yuanfudao.com/teachers/58419052/lesson?lessonId=3079872
高三历史春季系统班（周日09:00）	3月3日-6月2日 · 早09:00-11:00	适合高三 | 全国地区通用	499	100人报名  限报2000人	https://www.yuanfudao.com/lessons/3079806.html	郭娟娟	https://www.yuanfudao.com/teachers/57305206/lesson?lessonId=3079806
【目标卓越班】初三英语寒假系统班（寒1期18:10）	1月19日-1月26日 · 18:10-20:30	适合九年级 | 全国地区通用	499	272人报名	https://www.yuanfudao.com/lessons/3079408.html	周园	https://www.yuanfudao.com/teachers/51702800/lesson?lessonId=3079408
【目标卓越班】初三化学寒假系统班（寒3期·15:35）	2月16日-2月23日 · 15:35-17:55	适合九年级 | 全国地区通用	499	420人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079228.html	冯雪	https://www.yuanfudao.com/teachers/79684458/lesson?lessonId=3079228
【微专题】五十个高频知识点深入拓展（五）	高三 · 12月22日-1月19日 · 55分钟/次 · 5次课	适合高三 | 全国地区通用	25	1122人报名	https://www.yuanfudao.com/lessons/3083490.html	温卿	https://www.yuanfudao.com/teachers/58419052/lesson?lessonId=3083490
五、六年级猿编程L2系统班 第7期（周六下午）	3月30日-10月19日	适合五年级 六年级 | 全国地区通用	4099	17人报名	https://www.yuanfudao.com/lessons/3080578.html	待分配	https://www.yuanfudao.com/teachers/88310372/lesson?lessonId=3080578
五、六年级猿编程L1系统班 第11期（周四晚、周日晚）	3月21日-5月12日	适合五年级 六年级 | 全国地区通用	1999	1人报名	https://www.yuanfudao.com/lessons/3092048.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3092048
【英语能力强化班】一年级英语春季系统3班	3月5日-6月15日	适合一年级 | 全国地区通用	1650	31人报名	https://www.yuanfudao.com/lessons/3080366.html	张诺凡 李梦陈	https://www.yuanfudao.com/teachers/129089256/lesson?lessonId=3080366
【目标卓越班】初一数学寒假系统班（寒2期09:00）	1月30日-2月13日 · 早09:00-11:20	适合七年级 | 全国地区通用	99	1011人报名	https://www.yuanfudao.com/lessons/3088786.html	宿媛臻	https://www.yuanfudao.com/teachers/58666874/lesson?lessonId=3088786
高一历史寒假系统班（寒1期13:00）	1月19日-1月26日 · 13:00-15:25	适合高一 | 全国地区通用	399	364人报名	https://www.yuanfudao.com/lessons/3080196.html	和妍	https://www.yuanfudao.com/teachers/146070236/lesson?lessonId=3080196
【英语能力发展班】三年级英语春季系统9班	3月5日-6月16日	适合三年级 | 全国地区通用	1650	限报30人	https://www.yuanfudao.com/lessons/3092552.html	张丽丽 马静	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3092552
【目标卓越班】初一英语寒假系统班（寒3期09:00）	2月16日-2月23日 · 早9:00-11:20	适合七年级 | 全国地区通用	99	297人报名  每50人分小班	https://www.yuanfudao.com/lessons/3079380.html	谭年年	https://www.yuanfudao.com/teachers/157201676/lesson?lessonId=3079380
【目标卓越班】初二英语寒假系统班（寒3期18:10）	2月16日-2月23日 · 18:35-20:30	适合八年级 | 全国地区通用	499	172人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079396.html	鲁斯佳	https://www.yuanfudao.com/teachers/48452709/lesson?lessonId=3079396
五、六年级猿编程L2系统班 第9期（周四晚）	5月9日-11月15日	适合五年级 六年级 | 全国地区通用	4099	22人报名	https://www.yuanfudao.com/lessons/3083796.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3083796
【英语能力强化班】二年级英语春季系统2班	3月7日-6月15日	适合二年级 | 全国地区通用	1650	24人报名  限报30人	https://www.yuanfudao.com/lessons/3080650.html	侯越 煜欢	https://www.yuanfudao.com/teachers/107869758/lesson?lessonId=3080650
五、六年级猿编程L1系统班 第7期（周五晚）	11月9日-3月15日	适合五年级 六年级 | 全国地区通用	1999	27人报名	https://www.yuanfudao.com/lessons/3080570.html	单建昌	https://www.yuanfudao.com/teachers/81605852/lesson?lessonId=3080570
【英语能力发展班】三年级英语寒假系统3班	1月26日-2月2日	适合三年级 | 全国地区通用	700	31人报名	https://www.yuanfudao.com/lessons/3083148.html	张丽丽 姜晓滕	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3083148
【英语校内卓越班】六年级英语春季系统10班	3月8日-6月15日	适合六年级 | 全国地区通用	1650	25人报名  限报30人	https://www.yuanfudao.com/lessons/3085534.html	骆美琪 姚思怡	https://www.yuanfudao.com/teachers/129084920/lesson?lessonId=3085534
【目标卓越班】初二数学寒假系统班（寒2期18:10 ）	1月30日-2月13日 · 18:10-20:30	适合八年级 | 全国地区通用	499	600人报名	https://www.yuanfudao.com/lessons/3080800.html	洪洋	https://www.yuanfudao.com/teachers/36903981/lesson?lessonId=3080800
【英语能力发展班】二年级英语春季系统21班	3月5日-6月15日	适合二年级 | 全国地区通用	1650	31人报名  限报32人	https://www.yuanfudao.com/lessons/3083442.html	胡钰 逯诗瑶	https://www.yuanfudao.com/teachers/127049892/lesson?lessonId=3083442
【目标卓越班】初三英语春季系统班（周六18:00）	3月2日-6月8日 · 18:00-20:30	适合九年级 | 全国地区通用	999	823人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079476.html	夏天	https://www.yuanfudao.com/teachers/39692981/lesson?lessonId=3079476
【目标985班】高二物理春季系统班（周六14:00）	3月2日-6月15日 · 14:00-16:00	适合高二 | 全国地区通用	499	966人报名  限报2000人	https://www.yuanfudao.com/lessons/3079132.html	王浩	https://www.yuanfudao.com/teachers/23722879/lesson?lessonId=3079132
【目标985班】高二化学寒假系统班（选修4·寒1期19:00）	1月18日-1月25日 · 19:00-21:00	适合高二 | 全国地区通用	249	670人报名	https://www.yuanfudao.com/lessons/3079756.html	张成	https://www.yuanfudao.com/teachers/46929809/lesson?lessonId=3079756
高三历史寒假系统班（寒3期21:30）	2月7日-2月14日 · 21:30-23:30	适合高三 | 全国地区通用	249	927人报名  限报2000人	https://www.yuanfudao.com/lessons/3079786.html	李美伊	https://www.yuanfudao.com/teachers/9108507/lesson?lessonId=3079786
高三历史寒假系统班（寒2期21:30）	1月27日-2月3日 · 21:30-23:30	适合高三 | 全国地区通用	249	173人报名  限报2000人	https://www.yuanfudao.com/lessons/3079784.html	和妍	https://www.yuanfudao.com/teachers/146070236/lesson?lessonId=3079784
【目标985班】高三化学寒假系统班（寒1期21:30）	1月18日-1月25日 · 21:30-23:30	适合高三 | 全国地区通用	249	666人报名	https://www.yuanfudao.com/lessons/3079658.html	李霄君	https://www.yuanfudao.com/teachers/16613387/lesson?lessonId=3079658
高三地理寒假系统班（寒2期13:00）	1月27日-2月3日 · 13:00-15:00	适合高三 | 全国地区通用	249	594人报名  限报2000人	https://www.yuanfudao.com/lessons/3079558.html	郎朗	https://www.yuanfudao.com/teachers/133061954/lesson?lessonId=3079558
【重点突破】深挖高三重点知识点（哲学篇）	高三 · 1月19日-2月16日 · 55分钟/次 · 4次课	适合高三 | 全国地区通用	20	327人报名	https://www.yuanfudao.com/lessons/3098258.html	王斐	https://www.yuanfudao.com/teachers/43979613/lesson?lessonId=3098258
五、六年级猿编程L1系统班 第11期（周四晚、周日早）	3月21日-5月12日	适合五年级 六年级 | 全国地区通用	1999	已报满或无信息	https://www.yuanfudao.com/lessons/3092042.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3092042
【英语能力起航班】六年级英语春季系统5班	3月5日-6月15日	适合六年级 | 全国地区通用	1650	13人报名  限报30人	https://www.yuanfudao.com/lessons/3083998.html	肖凡 吴向容	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3083998
【目标985班】高二化学春季系统班（选修5+3·周六14:00）	3月2日-6月15日 · 14:00-16:00	适合高二 | 全国地区通用	499	411人报名  限报2000人	https://www.yuanfudao.com/lessons/3079706.html	李霄君	https://www.yuanfudao.com/teachers/16613387/lesson?lessonId=3079706
五、六年级猿编程L2系统班 第11期（周六下午、周日晚）	5月25日-8月18日	适合五年级 六年级 | 全国地区通用	4099	已报满或无信息	https://www.yuanfudao.com/lessons/3092600.html	待分配	https://www.yuanfudao.com/teachers/90173878/lesson?lessonId=3092600
四年级猿编程L1系统班 第7期（周日下午）	11月11日-3月17日	适合四年级 | 全国地区通用	1999	3人报名	https://www.yuanfudao.com/lessons/3080550.html	单建昌	https://www.yuanfudao.com/teachers/81605852/lesson?lessonId=3080550
【目标985班】高三理科数学寒假系统班（寒1期09:00）	1月18日-1月25日 · 早09:00-11:00	适合高三 | 全国地区通用	249	443人报名	https://www.yuanfudao.com/lessons/3079928.html	季然	https://www.yuanfudao.com/teachers/68215716/lesson?lessonId=3079928
高三语文寒假系统班（寒1期19:00）	1月18日-1月25日 · 19:00-21:00	适合高三 | 全国地区通用	249	1449人报名	https://www.yuanfudao.com/lessons/3081270.html	宋大成	https://www.yuanfudao.com/teachers/60686496/lesson?lessonId=3081270
【目标卓越班】初三数学春季系统班（周六09:00）	3月2日-6月8日 · 早09:00-11:30	适合九年级 | 全国地区通用	999	693人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081446.html	王亮亮	https://www.yuanfudao.com/teachers/39413413/lesson?lessonId=3081446
【目标985班】高一英语春季系统班（周六21:10）	3月2日-6月22日 · 21:10-23:35	适合高一 | 全国地区通用	799	189人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080232.html	焦洋	https://www.yuanfudao.com/teachers/125397172/lesson?lessonId=3080232
初一数学春季系统班（北师版·周六09:00）	3月2日-6月22日 · 早09:00-11:30	适合七年级 | 全国地区通用	999	534人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081302.html	朱玲玲	https://www.yuanfudao.com/teachers/60153716/lesson?lessonId=3081302
高二历史寒假系统班（寒2期16:00）	1月27日-2月3日 · 16:00-18:00	适合高二 | 全国地区通用	249	641人报名  限报2000人	https://www.yuanfudao.com/lessons/3079790.html	李美伊	https://www.yuanfudao.com/teachers/9108507/lesson?lessonId=3079790
【目标卓越班】初二数学寒假系统班（寒3期13:00）	2月16日-2月23日 · 13:00-15:20	适合八年级 | 全国地区通用	499	651人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081184.html	王亮亮	https://www.yuanfudao.com/teachers/39413413/lesson?lessonId=3081184
高二历史春季系统班（周六21:30）	3月2日-6月15日 · 21:30-23:30	适合高二 | 全国地区通用	499	3人报名  限报2000人	https://www.yuanfudao.com/lessons/3101724.html	王萌	https://www.yuanfudao.com/teachers/65278848/lesson?lessonId=3101724
【目标卓越班】初一数学寒假系统班（寒2期18:10）	1月30日-2月13日 · 18:10-20:30	适合七年级 | 全国地区通用	99	994人报名	https://www.yuanfudao.com/lessons/3081162.html	赵芷宁	https://www.yuanfudao.com/teachers/171987546/lesson?lessonId=3081162
【目标985班】高二英语春季系统班（周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	480人报名  限报2000人	https://www.yuanfudao.com/lessons/3080250.html	罗杰	https://www.yuanfudao.com/teachers/57891538/lesson?lessonId=3080250
高一地理春季系统班（课改版·周日09:00）	3月3日-6月23日 · 早09:00-11:25	适合高一 | 全国地区通用	799	111人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079798.html	王伟	https://www.yuanfudao.com/teachers/95334604/lesson?lessonId=3079798
【英语校内卓越班】六年级英语寒假系统21班	1月26日-2月2日	适合六年级 | 全国地区通用	700	30人报名	https://www.yuanfudao.com/lessons/3090750.html	曹静 胡凌	https://www.yuanfudao.com/teachers/159220258/lesson?lessonId=3090750
【英语能力强化班】二年级英语春季系统6班	3月7日-6月16日	适合二年级 | 全国地区通用	1650	10人报名  限报30人	https://www.yuanfudao.com/lessons/3081652.html	侯越 煜欢	https://www.yuanfudao.com/teachers/107869758/lesson?lessonId=3081652
高三语文春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	2000人报名	https://www.yuanfudao.com/lessons/3081346.html	代薇	https://www.yuanfudao.com/teachers/4692045/lesson?lessonId=3081346
【目标卓越班】初三化学春季系统班（周六09:00）	3月2日-6月8日 · 早09:00-11:30	适合九年级 | 全国地区通用	999	610人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079316.html	冯雪	https://www.yuanfudao.com/teachers/79684458/lesson?lessonId=3079316
【目标卓越班】初三化学寒假系统班（寒3期·09:00）	2月16日-2月23日 · 早09:00-11:20	适合九年级 | 全国地区通用	499	388人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079226.html	刘旭	https://www.yuanfudao.com/teachers/33812137/lesson?lessonId=3079226
【压轴题】高三生物压轴题赏析	高三 · 2月11日-2月15日 · 55分钟/次 · 5次课	适合高三 | 全国地区通用	25	879人报名	https://www.yuanfudao.com/lessons/3090930.html	张鹏	https://www.yuanfudao.com/teachers/69819438/lesson?lessonId=3090930
